0.0,0.0,-0.270472029722727,-0.07891063432533103,-0.46656988107270736,-0.3407480079764528,-0.5876553460410043,-0.6511750714050525,-0.6684581507472229,-0.863041282421139,-0.299716838218531,-0.7168939429077537,-0.2902363188870072,-0.9918131056850501,-0.2744384580802723,-0.7077215466005754,-0.2899186899395702,-0.541525723601519,-0.14442152278659906,-0.740901479465813,-0.14996986786275218,-1.0,-0.13595764554018966,-0.659699425989751,-0.15238142221393278,-0.5300166730613121,0.0012769077035509047,-0.7428639608985327,-0.005678969571048498,-0.966056479278153,-0.01703559755133977,-0.6457686595943691,-0.042895805740889185,-0.5103428540616269,0.13120976474643195,-0.7217360634562979,0.12720023194452343,-0.9131315968852696,0.09921708889627874,-0.6938058585659593,0.06848181721781627,-0.5649307813098474,A
0.0,0.0,-0.2721656986910491,-0.04131400552900958,-0.5117156498700126,-0.32959188970828923,-0.6502472448988157,-0.6314129874215498,-0.709521361107493,-0.8561176753290718,-0.38363962148075864,-0.6746538773477541,-0.3762242951258855,-0.9650546450550554,-0.34592649768360423,-0.7077188219162156,-0.34096046102228544,-0.5642720163290125,-0.23828069748956354,-0.7226735089688643,-0.23030581770806294,-1.0,-0.20730832730518137,-0.678339313819633,-0.21249725274810677,-0.5604894351650107,-0.10519635506897895,-0.7390917390951586,-0.08911059293700578,-0.981269570769675,-0.07844830239261937,-0.6833512027756337,-0.08720189402617654,-0.5517356880999462,0.028096576434531784,-0.7289698839019899,0.0363835626828846,-0.9388066155379904,0.0319183263383974,-0.730015005357724,0.022272868715399005,-0.6095440851938744,A
0.0,0.0,-0.25168375588651964,-0.09267192484155959,-0.45261539123262595,-0.3274390644693356,-0.557889852150558,-0.6167308162388127,-0.5695833796520808,-0.8249428499857182,-0.3207565944013432,-0.6854677365565326,-0.34530982168468577,-0.9726596209667477,-0.32029103419489735,-0.7285220598903677,-0.32462995233232944,-0.5525383329915591,-0.1772157803403951,-0.7211200463803376,-0.20572975275027344,-1.0,-0.1746426287764672,-0.6980328642493682,-0.18511000942327782,-0.5594859936651099,-0.051487263429836866,-0.7321326504309233,-0.07047330540779834,-0.9889583173678795,-0.05511057584981397,-0.7218601871509623,-0.06917007002183014,-0.5722898080480426,0.0680566026705648,-0.7065451646408083,0.04478343877852995,-0.9254900725419739,0.03879461404089599,-0.7410908224058952,0.019663482057152133,-0.6027929371760274,A
0.0,0.0,-0.2715466865840905,-0.09582387903479232,-0.48616285386393704,-0.3409534151020311,-0.6050081695383329,-0.64030741446992,-0.6384299120497904,-0.852341206199268,-0.36108681524189096,-0.6842037313835309,-0.36109675788489254,-0.9784185894884571,-0.32596141591672523,-0.7367278520848065,-0.3295088304228003,-0.5745240260955211,-0.21881075745766015,-0.7277425650874033,-0.21763797752179323,-1.0,-0.1868918605005006,-0.69968728881299,-0.20073096503594265,-0.5731410948416664,-0.09128641831953063,-0.7405303104484825,-0.08624911382428097,-0.9799405670982276,-0.07759509761415737,-0.7089193341321595,-0.09408090358739599,-0.5730966542403715,0.03435861064519618,-0.7189003918907804,0.03552325569133456,-0.9198089686857965,0.02206558709649817,-0.7336489469686539,0.002736034578704606,-0.6099987737406964,A
0.0,0.0,-0.2686642432591488,-0.07150534480572686,-0.47056871861539035,-0.3393786060171405,-0.5885251780182683,-0.6358276706209461,-0.6648241957245339,-0.8328022273650774,-0.32556354317065217,-0.7016949029596227,-0.31224032103526556,-0.9915215429069915,-0.2820174268357375,-0.7257802747748003,-0.2982770279007248,-0.5662586233758533,-0.1758444868740503,-0.733352950192731,-0.1710254255943877,-1.0,-0.13778557195760488,-0.675270961812724,-0.1536181436395645,-0.5509227808506653,-0.03450391107191944,-0.7399547172239179,-0.03695160312633447,-0.9872736413117182,-0.026825109075415157,-0.6885575994514849,-0.04878621470936456,-0.553308184645739,0.09869030655915871,-0.7210588247167382,0.09732406484034337,-0.9315917220637945,0.08868476211561836,-0.7290460718658283,0.0675595806912073,-0.6003391319760485,A
0.0,0.0,-0.2666236208306656,-0.05926073356562974,-0.4755685124315422,-0.34394450968422635,-0.5879068110953307,-0.6546900606657521,-0.6584272548141681,-0.8604549527758509,-0.31943725978839954,-0.6903067380654152,-0.3037723118501595,-0.9824805827985983,-0.28304215552515405,-0.7143783545788701,-0.2977684579075066,-0.5689160832863959,-0.17042207689379427,-0.7227580095373592,-0.1624563202237597,-1.0,-0.13868837402246414,-0.6749446841859804,-0.15335925191532754,-0.5542719085089167,-0.031043147887442023,-0.7334819496255043,-0.02921258722758941,-0.9885805369064999,-0.02593027754472927,-0.6859676370661597,-0.04604564121321568,-0.5549902533628848,0.10299251878067366,-0.7254211795449168,0.10311935857874842,-0.9381234478814183,0.09029922393294662,-0.7355422812781974,0.07278974277447853,-0.6121714041926375,A
0.0,0.0,-0.27825267972248413,-0.04223601211219595,-0.5103603137509086,-0.3471095570640485,-0.6376045874323928,-0.6533456589829842,-0.6921374524691322,-0.8623422118358776,-0.36843328888550486,-0.6936140574880274,-0.3803385388703744,-0.976154358262513,-0.34624760759400586,-0.7143182529595551,-0.3335861588290763,-0.575907845269495,-0.21218615635613708,-0.7426615528886858,-0.22267873981620856,-1.0,-0.2038743148168756,-0.6708587867109453,-0.199347209125406,-0.5695849301687521,-0.06161474470481891,-0.7576132362118997,-0.061308230397238636,-0.9937839744428241,-0.05889630119878982,-0.6809397559469307,-0.061056055674972486,-0.5626268601546368,0.08941269646037799,-0.732710250267956,0.07763125612947268,-0.9339464921031893,0.06546358174007717,-0.714243251316352,0.05993021756008103,-0.5988811251613104,A
0.0,0.0,-0.2994912852877327,-0.010556591611427808,-0.5486206479006818,-0.3187087521262912,-0.6855634073444599,-0.6296002572576681,-0.756333737443462,-0.8314737500018127,-0.41710129049379263,-0.6775277306074269,-0.45506419840453843,-0.9742338100962759,-0.4105933530651222,-0.6953733499037822,-0.39511185052952447,-0.5514000530757083,-0.2517218789380798,-0.7426042045822028,-0.28293358575714816,-1.0,-0.2478863976820707,-0.6524601533394917,-0.23519481395224057,-0.5577649688724022,-0.08898356393230092,-0.7676319025611205,-0.0999735709075511,-0.9999349242511032,-0.0869905058289019,-0.662051303617704,-0.08391798787959645,-0.5449205749578367,0.07976492246741138,-0.7537060548361977,0.0676898362918932,-0.9494158409236914,0.05555311848789337,-0.715140969661287,0.04730608151906737,-0.6004909140478059,A
0.0,0.0,-0.29437128719208194,-0.026410992419653202,-0.5374101237121177,-0.3114046665266679,-0.6622877833289108,-0.6333191028129725,-0.723552768187937,-0.8408537135949788,-0.41175301444282497,-0.6925700769520577,-0.4582632906890536,-0.9574968145660562,-0.4108545542796906,-0.6899343746983655,-0.3829199505552844,-0.5616573043911764,-0.2574545035618393,-0.7513631719899077,-0.2986432109866075,-0.9884222492917317,-0.2630979888953507,-0.6576989594537418,-0.24443202060819214,-0.5701402628817634,-0.10175069996516174,-0.7744624547786007,-0.12393941396318493,-1.0,-0.11464448550614582,-0.6792549111728382,-0.10356474535037352,-0.563113280362124,0.06094600901366234,-0.7573062593647261,0.03758673669374271,-0.9524409436288035,0.021532599365992264,-0.7230379785372847,0.018262750990226263,-0.5985126799817748,A
0.0,0.0,-0.2783805465743331,-0.041730173247013,-0.507906223463247,-0.34550837817424623,-0.6238954633207061,-0.6649523312943606,-0.6882940278526407,-0.8742357624687637,-0.3856257036299973,-0.6927674171215026,-0.4425620808083687,-0.9624474713748857,-0.40699174547182926,-0.6969313139763655,-0.3709214608511377,-0.577659375599893,-0.24499845337620849,-0.7440214398103479,-0.2937089715077528,-0.9899304312691285,-0.2672349635893743,-0.6703282111724079,-0.23392730952007718,-0.5898482799783054,-0.09686760481205377,-0.7666621679055026,-0.1295247547825883,-1.0,-0.12570991708587576,-0.6872798785502141,-0.09726645771178477,-0.5855103565114538,0.06287155645679807,-0.7534661557638771,0.034914466255519014,-0.9579387067542612,0.008997075246391002,-0.7246679369379867,0.016483237364418934,-0.5986654606633632,A
0.0,0.0,-0.2819983954484082,-0.037205454100474905,-0.5188409349022283,-0.3379045408672553,-0.6374411183188369,-0.6624331780571039,-0.7018964507373787,-0.8780850151105587,-0.3977885511737838,-0.6913458709264051,-0.4601158247010199,-0.9671854075176061,-0.4182070545272554,-0.6881503452467049,-0.3785029959879336,-0.5622143568181756,-0.2512144131905965,-0.7418280613661925,-0.30280205305607266,-0.9917294096295094,-0.2725651238955818,-0.6596265877086124,-0.23864456638608783,-0.5780691002136652,-0.0991240275757384,-0.7622359089571652,-0.13002814496236798,-1.0,-0.1278502446013095,-0.6772190797271025,-0.10175823518574026,-0.573909743629229,0.06312439330900611,-0.7471612704968748,0.033011552221485864,-0.9507786268778203,0.00587338754251993,-0.7165104852702989,0.011126162853049473,-0.5931255207574253,A
0.0,0.0,-0.26411862711364836,-0.02362377844527188,-0.5115937124634383,-0.33238177862946666,-0.6305377546940831,-0.6703165506103537,-0.7017577824510646,-0.8930855801221541,-0.38345324034632167,-0.7243108178585175,-0.4738540130416289,-0.9836373641408264,-0.43743224675569653,-0.6928857341146646,-0.38914358124684245,-0.5593177269371017,-0.23786306378374042,-0.763815096128201,-0.3270926558278038,-0.9794035460865798,-0.29225003145329853,-0.6296306220442106,-0.24082277925072476,-0.5507846111831072,-0.08448009960004181,-0.7791994412403583,-0.15264831450246383,-1.0,-0.1491425804197405,-0.6527497280997647,-0.10187869798072485,-0.541583567554676,0.08062691525744946,-0.7643891520989243,0.014018677492161518,-0.9384450518416018,-0.019728183166975402,-0.6901394929391116,0.001221931812797775,-0.5615779281423886,A
